PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
1016,467.3576091,467.3507034,467.3592813,1086.357112,1079.945906,1092.509671,41,10,10,4,10,5,3547139.383,1647281.454,1256038.165,1446487.214,1554648.634,908153.2174,534457.0586,2813493.557,2271495.663,671843.2384,2707634.449,5492280.017,2452545.674,2317549.316,1924167.318,4426560.367,1276330.014,3050198.167,2482711.578,3687053.326,445227.6968,480060.2245,722205.7453,370694.0028,649107.1752,373815.4992,665196.4904,445790.5585,420183.2004,549095.657,158184.312,129550.8496,122434.8639,92128.4687,86386.16381
1017,277.1800453,277.1778936,277.2131146,1086.33544,1085.669001,1093.61448,7,5,0,0,2,0,NA,15429.5856,14013.5424,3160.872,NA,NA,NA,6522.912,6134.447333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.3344,NA,18097.6224,NA,NA,NA,NA,NA
1018,461.8231717,461.8220106,461.8348271,1085.758602,1077.289193,1086.021553,29,10,9,4,4,0,68778.26358,62444.5536,34034.86965,18920.616,26407.82076,35012.78182,12282.30737,74953.5072,38307.984,17856.91443,15553.1376,15546.13633,11908.03242,15470.39844,9572.713636,30852.49774,NA,26544.41057,15541.4688,22034.80221,9401.809091,4917.725091,22722.64143,6854.3904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,551.2668127,551.266082,551.2680205,635.3106718,634.9548902,635.7264349,26,7,5,4,10,0,NA,37954.96568,25142.91674,NA,NA,20349.097,18634.63633,30076.55429,24497.616,53965.01053,17371.59294,NA,24402.21562,NA,NA,NA,NA,18415.60095,33086.99381,25581.53979,35397.9814,34144.968,41672.62211,43469.67242,44023.05511,20110.07758,60603.31981,76609.55391,45367.03543,30589.87667,NA,NA,NA,NA,NA
1020,487.2750324,487.2657546,487.3133208,635.6500349,624.0355692,636.4152968,36,6,10,4,9,0,2367.298286,NA,1125555.373,NA,272652.5821,612309.427,NA,1534254.718,1023685.037,NA,268658.4277,1558108.6,1689711.477,1538373.84,1474069.912,5395137.826,2909773.309,1923827.52,1827899.899,2410988.308,496553.193,887331.06,1594553.136,260300.3669,1813750.914,237891.1392,308645.9376,NA,1976.1456,575603.185,NA,NA,NA,NA,NA
1021,239.1423039,239.1238657,239.1458323,635.7902115,632.1614263,639.7359769,19,3,3,1,6,4,NA,3824.6208,5080.573143,3662.68,NA,NA,NA,NA,NA,NA,NA,NA,5173.580667,4364.090857,4708.246667,NA,NA,NA,NA,NA,3573.2325,4110.851429,5286.458857,4166.741333,NA,NA,NA,NA,4441.655,6081.017,NA,3252.8496,18253.69877,1105.104,6769.715111
1022,546.311734,546.310434,546.3130483,635.2839969,634.9202247,635.7264349,34,10,10,4,10,0,39653.60571,85085.68246,51258.36714,32697.07108,27607.008,37383.204,39747.60971,60710.23636,46115.94473,112584.6591,39146.0784,42717.4176,54318.264,26843.47571,16433.88923,19249.4016,32404.09506,36241.14533,78937.92962,44167.3505,85231.302,72697.59071,94816.83923,102013.1708,101528.1696,43130.55933,133517.4557,185787.4085,96728.38833,66973.24708,NA,NA,NA,NA,NA
1023,341.2434334,341.2147531,341.244372,628.3899055,622.5661908,632.223252,63,10,8,4,10,0,776050.8812,2750280.066,866091.0767,958456.975,445434.4752,838296.2336,1190031.773,1508902.364,1328053.77,5666039.14,379449.6783,250324.984,168376.0977,11682.24711,NA,484578.9809,301012.0669,824469.0989,NA,814972.2429,4664353.618,1010400.807,1318909.524,2442679.551,2443490.297,1597804.252,2300897.783,1215819.634,4355337.609,684852.5736,NA,NA,NA,NA,NA
1024,444.2646422,444.2438145,444.2867089,627.8480532,620.750691,635.9447852,42,9,7,4,6,0,853799.3708,7068.742857,6893.5152,3627.271667,772020.2134,3999.965143,4213.0505,101955.713,7409.688,NA,NA,11456.94375,213827.5471,NA,NA,8987.7216,3937.221143,6626.787429,6172.7952,4494.92,NA,NA,673421.5488,323619.7536,66494.52752,355282.4025,2343.828333,NA,NA,4063.129714,NA,NA,NA,NA,NA
1025,500.2779942,500.2770625,500.2787738,627.7609043,627.2522761,628.1117954,16,3,4,2,7,0,NA,118490.6302,NA,34321.863,NA,NA,NA,NA,57403.33636,NA,NA,NA,41362.464,NA,17709.2852,NA,NA,36506.61726,NA,40398.65975,49094.0736,NA,NA,46339.30275,81801.647,51881.43092,106114.4952,52420.76733,57512.46818,NA,NA,NA,NA,NA,NA
1026,571.331944,571.3309539,571.332519,628.2956339,627.2292279,629.227378,10,3,1,0,6,0,NA,59396.147,48011.21276,NA,NA,28840.4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3092.754545,NA,NA,37748.76643,75258.2688,NA,17426.3232,25915.28607,52929.6768,NA,NA,88525.93489,NA,NA,NA,NA,NA
1027,599.1971601,599.1953177,599.2325522,627.9573018,626.5624966,637.1017035,6,2,2,2,0,0,NA,NA,NA,3650.602462,NA,NA,NA,NA,NA,1454.4816,NA,NA,NA,NA,NA,NA,NA,1148.3472,809.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,673.3132622,673.3123048,673.3182807,628.4308831,628.0474083,632.636647,16,5,3,1,7,0,NA,NA,13103.376,13370.11789,NA,NA,NA,14590.1184,23200.32,24056.9472,NA,NA,NA,7612.585125,NA,NA,NA,NA,1034.918857,15364.33071,26403.31129,20032.0281,NA,23862.17827,NA,19950.86212,26284.27219,16567.87365,NA,18935.7135,NA,NA,NA,NA,NA
1029,161.9636338,161.9447997,161.9650377,77.97816379,77.53379151,84.6673396,4,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732.305333,1376.098333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,166.0719307,166.07133,166.0968548,78.13054389,77.57755932,78.5694774,10,2,5,0,2,1,NA,1673.861143,NA,NA,2115.4848,NA,NA,NA,NA,NA,2871.397111,8202.135,7932.435875,NA,10411.01294,NA,NA,NA,12999.69353,NA,NA,NA,NA,NA,533.4105,NA,1284.2544,NA,NA,NA,NA,4044.054545,NA,NA,NA
1031,201.1594137,201.1588235,201.1600418,78.38860831,78.14175229,79.38687664,9,1,5,0,3,0,NA,NA,NA,544.3945,NA,NA,NA,NA,NA,NA,4231.656,10246.57385,NA,NA,NA,NA,4143.0275,NA,7659.925739,3443.891778,NA,2072.759143,NA,1084.331429,NA,NA,NA,1313.0832,NA,NA,NA,NA,NA,NA,NA
1032,223.0391619,223.0388115,223.0398966,78.05771206,77.67416021,78.56744593,8,1,2,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,621.8784,NA,NA,NA,NA,NA,2207.4624,NA,NA,1262.4735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3642.0384,3399.615375,NA,3280.992,3338.4495
1033,233.9821241,233.9819419,233.9826948,77.67749475,77.61477409,78.59437836,4,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.7392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3522.111429,3244.6128,3411.573429,NA
1034,251.9923814,251.9919475,251.9931001,78.2390438,77.68082928,78.88921382,10,2,2,0,1,5,NA,1495.197,NA,NA,NA,NA,NA,459.8114286,NA,NA,1752.452143,NA,1254.134,NA,NA,NA,NA,NA,NA,NA,NA,1143.352,NA,NA,NA,NA,NA,NA,NA,NA,11009.4005,8539.359333,4004.477143,5895.085412,5521.631429
1035,172.1327841,172.1321997,172.1332492,491.1914148,490.7462144,491.5626673,37,10,8,4,10,5,157297.8705,146222.6303,126248.7815,151213.4732,172396.224,172093.3273,183474.0336,118903.0128,136218.1392,142398.8363,NA,152199.1675,245414.7696,183895.4832,190169.8656,132788.677,195597.8613,NA,151962.436,139292.9186,208088.3376,256707.4778,168923.04,208919.8359,348822.7397,304147.272,188011.26,230454.5886,183612.6864,168860.5776,286461.4136,267121.977,667475.2656,374616.7008,386090.3904
1036,355.1595527,355.1587716,355.1619537,490.1674358,489.6933796,499.9329784,36,10,10,4,10,0,531553.7418,709939.4794,509065.7873,110774.2,254138.5154,339562.8125,198138.9757,606344.1033,238648.5418,278896.3136,179437.403,293561.1887,321781.2063,309226.5898,247060.7091,659372.101,178582.873,366484.7847,504665.4793,568606.8793,134138.4464,101730.4748,305409.683,71892.18939,211473.9923,104505.7029,123140.2221,47858.07727,66080.17391,97508.06296,NA,NA,NA,NA,NA
1037,298.1858537,298.1776182,298.1944222,489.5169121,488.1273454,497.2780669,18,2,6,3,4,0,6724.990909,NA,NA,NA,3777.373091,NA,NA,NA,NA,NA,9491.143895,2059.686333,NA,1656.5245,1146.288,NA,NA,3163.310333,2462.276222,NA,848.0333333,NA,NA,NA,612.2688,NA,NA,3226.411765,NA,3486.2256,NA,NA,NA,NA,NA
1038,348.1407101,348.1358427,348.1504307,490.7765625,487.7613727,494.3376145,3,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.16,NA,NA,NA,NA,NA
1039,325.2197306,325.2139112,325.2497388,978.2915238,967.7386661,988.5232329,17,2,6,3,4,1,NA,NA,NA,NA,NA,NA,NA,4003.7712,NA,7135.6275,1813.292667,NA,2555.905333,4040.8368,NA,NA,NA,3349.632,3778.632,4081.341143,NA,3145.870286,NA,NA,NA,2230.1136,NA,NA,1710.5088,2685.1968,NA,NA,2350.2336,NA,NA
1040,294.0788529,294.0786312,294.0790747,1084.744212,1084.539627,1084.948797,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,500.3688715,500.3641363,500.4054137,1085.033809,1083.281289,1091.179525,18,5,6,1,3,0,2308.3632,NA,NA,NA,5255.98875,NA,4714.1952,6383.499636,5547.844,NA,3409.854545,NA,3912.48,3779.3184,3435.306875,9564.095826,NA,NA,2620.925143,NA,NA,NA,NA,15170.43124,NA,NA,NA,NA,13722.54867,1797.6816,NA,NA,NA,NA,NA
1042,269.1566817,269.1166724,269.1578245,598.1848884,597.4517166,599.9931347,9,4,0,2,3,0,NA,1072.1568,2850.6192,NA,NA,1811.6735,NA,NA,NA,2247.741667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3361.9872,NA,1698.84,NA,NA,1511.4528,NA,NA,NA,NA,NA
1043,300.1797649,300.1765424,300.1802407,598.526079,597.6981486,604.6871763,6,1,0,0,0,5,NA,NA,610.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69599.97053,25175.76695,117353.9833,43625.21125,55036.06818
1044,329.2314923,329.230916,329.2332189,598.3268293,591.8276202,598.4323888,3,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631.6576,NA,NA,NA,NA,NA,NA,NA,NA
1045,344.2508192,344.2380879,344.2529265,599.2178391,598.6944871,607.0905778,12,1,5,2,3,0,NA,NA,415.272,NA,NA,NA,NA,NA,NA,NA,2646.046286,NA,NA,2984.253333,NA,NA,2521.776857,NA,2805.536,7650.613846,NA,1334.75625,NA,NA,1387.560857,NA,NA,643.8432,NA,NA,NA,NA,NA,NA,NA
1046,389.1767493,389.1455691,389.1785484,599.0112846,591.6230691,617.3135985,25,6,3,3,9,0,14624.35,8675.907556,2953.5792,NA,2831.125,NA,NA,3121.913714,NA,3338.110286,NA,3782.806857,3253.680571,NA,NA,NA,NA,NA,5997.13875,NA,6031.100889,3558.2976,12914.40092,8895.744,12342.1584,4418.642889,18046.38738,NA,10441.87533,9602.671333,NA,NA,NA,NA,NA
1047,541.2490383,541.2484761,541.2689241,598.3776777,598.108092,605.2748025,7,1,3,3,0,0,NA,NA,NA,NA,4778.7168,NA,NA,NA,NA,NA,NA,NA,NA,NA,10440.144,14310.20829,NA,13179.43125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,163.0387084,163.0382817,163.0392173,744.1395003,743.8672829,744.4950494,32,10,9,4,9,0,3584708.592,559682.1865,1163882.722,3014416.891,1602953.803,1143087.092,676638.6402,783557.4582,518011.955,449218.1392,3253663.838,707420.6633,1981409.731,3093059.086,2839559.109,2575672.07,NA,5250748.273,531233.5505,702600.4519,375665.6039,378993.4428,401313.9842,1211917.055,697404.5204,929054.4604,479250.8981,NA,283950.7004,208857.9155,NA,NA,NA,NA,NA
1049,624.3221703,624.3205634,624.3274375,745.1275262,739.9319186,745.5245212,27,10,10,4,2,0,649399.6636,58657.6848,242118.1354,84122.4384,268544.5773,125289.6926,85230.57727,211145.6457,174773.2272,63213.3216,325954.113,548068.7011,111094.5264,513410.8372,506312.9043,507295.5511,187771.3384,336239.741,57719.83343,277858.9522,NA,37359.18233,NA,NA,40732.3488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,253.9872489,253.986433,253.9880648,743.8437384,743.6179997,744.0694771,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,271.0905819,271.0880628,271.0957718,744.5420646,743.5244843,747.2981472,16,6,4,1,3,0,NA,NA,NA,2040.799333,2425.717,3035.847111,1639.536571,NA,3242.554182,2999.762222,1678.9344,2476.977,NA,NA,NA,NA,NA,NA,2443.177143,2817.393333,NA,NA,2305.92,NA,3478.725818,NA,NA,NA,NA,2244.402,NA,NA,NA,NA,NA
1052,367.2314531,367.1946669,367.2320892,743.6635866,732.3154139,744.2869792,16,6,1,1,7,0,92943.53114,162724.1703,116618.3305,NA,NA,96936.94713,NA,139574.8437,139708.159,NA,NA,NA,NA,NA,7348.9825,NA,NA,NA,NA,NA,105050.8849,104723.201,118565.1155,101113.5236,168795.7405,NA,179075.7045,NA,142388.5205,NA,NA,NA,NA,NA,NA
1053,536.8101061,536.8087253,536.8112905,744.0730013,742.6988489,744.2226751,3,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,292.5974971,292.5967009,292.5982933,605.4355003,605.3120512,605.5589495,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,311.2322837,311.1970949,311.2326135,606.9622076,606.1524737,609.9158638,8,3,0,0,5,0,NA,NA,NA,NA,NA,1050.8784,NA,2637.579,NA,210898.7752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96870.2592,NA,NA,167710.1249,129159.5687,71231.105,158020.0327,NA,NA,NA,NA,NA,NA,NA,NA
1056,529.3117653,529.2782513,529.3130156,882.2346006,881.4885906,900.6147484,37,10,10,4,10,0,2442882.593,6223017.54,4963643.198,2171701.018,1989251.648,4382883.935,5690614.446,6705188.811,4806875.46,6455640.868,1036591.443,457579.6766,435594.9312,975258.3984,1338526.189,828892.4756,505831.1423,2125507.337,484321.0944,1681115.093,3006937.635,981541.6459,3991718.672,1806453.564,1445815.338,2139031.593,1983759.313,1722880.231,1679842.013,990607.3591,NA,NA,NA,NA,NA
1057,270.2420377,270.2394186,270.2428186,882.6943477,882.2449884,895.3587246,22,4,8,0,7,2,224247.5201,NA,NA,NA,320849.6876,NA,NA,NA,220972.0656,195010.3227,310081.8864,283939.656,325109.8636,NA,414265.7376,NA,367810.1931,305457.4759,285553.3824,2181.520444,442899.3715,NA,1420.1616,NA,301179.0408,3534.102,NA,485347.2422,305509.8197,262293.0495,NA,NA,607599.3764,2059.2,NA
1058,291.1958548,291.190679,291.2145211,881.3120631,878.2535524,889.5680965,16,5,2,2,2,3,52449.1141,NA,6740.698286,NA,15213.5265,NA,6852.3312,26090.064,NA,NA,NA,NA,NA,NA,NA,NA,88983.87581,NA,NA,8307.98,NA,8897.1168,9938.793,NA,NA,NA,NA,NA,NA,NA,34008.3744,NA,51803.51042,NA,18850.6032
1059,313.1974607,313.1751408,313.2099278,881.5810707,877.1321578,891.2169847,16,5,4,2,3,0,NA,5677.34625,NA,NA,3170.4816,NA,2189.616,3821.925143,NA,4079.282286,NA,5042.193333,NA,NA,NA,NA,7367.518,1090.0032,NA,2952.8928,NA,NA,6718.918222,3319.4304,2425.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,478.2990854,478.2840244,478.3009461,881.2527491,879.2589795,881.6784612,12,4,2,2,4,0,22331.766,NA,NA,NA,5179.5744,NA,NA,7953.93,15841.25967,NA,NA,NA,NA,NA,NA,13977.86467,NA,NA,10221.1824,NA,NA,NA,6134.3568,NA,6885.595,NA,NA,1101.672,NA,6047.184,NA,NA,NA,NA,NA
1061,397.2339252,397.1977838,397.2366907,881.6343892,876.3174865,882.2346006,18,6,4,2,5,0,NA,NA,332580.0192,200989.0857,182115.399,NA,374604.1728,NA,343954.6067,3248.7312,NA,NA,59184.05713,NA,NA,NA,58370.88588,183932.0124,NA,154145.9051,249993.2731,NA,319093.5903,166719.1878,NA,NA,184839.9696,NA,161718.5856,NA,NA,NA,NA,NA,NA
1062,659.4190898,659.4151505,659.420608,882.9711034,882.4439162,884.0927267,8,5,0,1,2,0,NA,NA,14745.51311,NA,6140.462545,NA,NA,29304.29545,37088.17748,52207.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32653.24118,NA,58373.88261,NA,NA,NA,NA,NA,NA,NA,NA
1063,525.0997358,525.0992913,525.1007963,882.6717205,882.5821117,883.1188382,7,1,5,0,1,0,NA,NA,NA,16137.09545,NA,NA,NA,NA,NA,NA,7262.112,19834.9008,NA,NA,NA,4687.620714,NA,8114.750824,13682.84343,NA,NA,NA,NA,11462.69504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,124.0868339,124.0863909,124.0872415,1393.596092,1392.437813,1393.940136,32,8,10,4,6,4,41314943.99,NA,NA,24912025.63,23414651.5,25307337.65,25138947.24,24174073.48,22705564.25,22888239.27,43950400.67,29836526.49,28816091.7,37773713.69,24119005.13,23530356.22,26175460.34,25854628.11,23178190.46,24385221.97,38258586.98,38669485.48,NA,NA,26489613.32,24694537.72,NA,NA,25282213.76,22161497.96,39923371.49,NA,26069558.84,26061899.31,26170396.14
1065,138.1023179,138.102193,138.1026464,1392.552849,1391.793882,1392.898917,11,4,1,0,5,1,NA,4090539.858,3426055.776,NA,NA,NA,3673399.143,NA,NA,3721278.693,NA,NA,NA,NA,NA,4178928.403,NA,NA,NA,NA,NA,NA,3353776.862,NA,3268644.043,3204002.812,NA,3577723.714,NA,3406556.092,NA,4337679.308,NA,NA,NA
1066,175.1293394,175.1253528,175.1444435,1394.299097,1386.726817,1398.13096,39,6,7,2,7,3,NA,9083.326,11800.68286,NA,NA,7439.853333,11409.5925,11082.828,16474.2864,NA,4791.582,5956.7605,NA,5921.5728,NA,2369.909,9362.309714,7592.69,NA,8237.3135,9102.3504,11848.6368,7835.153143,6483.341143,6066.45,15462.726,NA,5770.690667,NA,NA,6547.993556,10404.43844,NA,4587.8976,NA
1067,282.2786398,282.2776853,282.27909,1396.303227,1389.679942,1400.743588,24,5,5,1,3,2,89143.26223,36380.6205,NA,94099.44309,NA,NA,74419.44586,54374.40994,NA,NA,NA,NA,NA,NA,55410.06703,75397.608,NA,83558.60613,43477.2624,36313.67067,NA,NA,118289.698,NA,NA,NA,29320.56725,NA,59499.96324,NA,51161.37983,NA,NA,57042.80497,NA
1068,148.0883307,148.0875653,148.0892627,1222.57821,1220.478923,1228.358888,20,4,4,0,3,3,NA,59154.39347,65213.36365,NA,NA,NA,105436.5312,62845.51364,NA,NA,67047.43182,NA,NA,84998.04756,NA,NA,104820.5064,NA,88948.02262,NA,NA,NA,81943.01304,NA,NA,169957.6818,NA,154147.8033,NA,NA,NA,74424.9792,NA,17772.2688,54350.05033
1069,172.0864975,172.0858796,172.0870527,1222.03366,1219.133965,1226.737018,27,6,6,1,4,2,NA,NA,75366.84545,NA,69318.08221,59742.91692,NA,59284.19138,60810.054,17819.40857,58466.22816,88092.78844,NA,61885.1376,NA,NA,78625.7472,NA,48509.43636,33007.6065,NA,62284.67926,NA,36311.29662,62977.91333,34674.1824,NA,NA,NA,NA,33534.8385,40832.029,NA,NA,NA
1070,393.3210106,393.3199329,393.3211855,1221.347674,1220.888847,1222.738831,5,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758456.0958,771267.8252,NA,NA,NA,NA,NA,1379056.008,NA,1060145.184,NA,459211.9067
1071,268.2257996,268.1949059,268.2264708,890.1659062,882.4284518,893.1117654,9,0,2,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.333667,NA,NA,NA,NA,NA,NA,132691.8006,NA,NA,NA,1634.726571,NA,192203.0209,NA,272733.5562,NA,152301.1776,NA,1104.4176,NA,NA,NA,NA,NA
1072,395.0733036,395.0722887,395.0744449,889.491487,889.4178887,889.6810456,8,2,6,0,0,0,NA,NA,NA,11880.57558,NA,NA,2931.804222,NA,NA,NA,12777.8245,NA,NA,20967.56533,19984.66781,13298.72147,11459.34871,25638.69895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,449.1416044,449.1410932,449.1420755,889.7220703,884.2789728,889.8230512,6,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38509.9453,NA,NA,64825.78507,46194.7498,38226.54417,NA,52961.9376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,705.2402965,705.2395601,705.2454245,890.2709154,890.0235474,894.212851,5,1,2,2,0,0,NA,1673.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.7152,NA,NA,1514.519273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,796.4527978,796.4507794,796.4610482,708.6514514,703.884493,709.1254481,35,10,9,4,10,0,28603.85168,113724.4009,79210.42408,47372.5824,18372.1824,66997.2923,58049.98267,98858.0736,43132.0032,110977.8384,35712.40095,24965.82011,48647.63304,35730.73317,17897.12076,23025.30779,NA,54307.15,38388.9792,62992.7318,103182.9622,83888.17773,105159.8318,48256.85455,113851.9186,80582.49657,115634.599,71502.893,100101.9581,116302.9296,NA,NA,NA,NA,NA
1076,352.6938583,352.6936029,352.6941137,708.3809009,708.0543268,708.7074751,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,369.2742623,369.2408373,369.2755914,707.5492005,706.8815825,711.2220106,34,10,7,4,10,0,572415.6318,1879258.883,831572.4093,1010917.61,649509.7337,1355998.246,1223041.949,1460813.64,977770.9445,5422542.156,NA,36635.34545,27210.65778,35558.2656,10285.364,NA,NA,457622.88,91563.21905,461248.0107,4083092.85,608388.7122,2136520.635,2615812.91,1973508.642,1280789.478,2376001.032,1094363.83,2221482.248,250568.6149,NA,NA,NA,NA,NA
1078,391.2254688,391.2131264,391.2285219,708.3126657,706.3403989,714.3044649,9,2,3,2,1,0,NA,NA,NA,NA,NA,NA,NA,4878.2448,10697.82171,NA,7203.56625,6034.8288,NA,6804.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3492.4032,NA,NA,NA,NA,NA
1079,412.7003575,412.6979259,412.7383775,708.6497324,708.0190119,717.2592375,12,3,1,4,3,0,NA,NA,NA,3501.541846,NA,NA,2866.724571,1860.731818,NA,NA,NA,NA,NA,NA,NA,NA,1402.406,NA,NA,NA,NA,NA,2476.005111,NA,936.2496,NA,NA,NA,3806.63575,NA,NA,NA,NA,NA,NA
1080,443.2621883,443.2408906,443.2742429,708.6097765,699.7480788,714.7393978,20,4,5,2,5,0,NA,22867.94033,NA,NA,NA,NA,9370.653111,NA,26566.12,2969.694,NA,NA,8437.466769,6626.5056,3373.461,4309.2192,NA,6596.5785,NA,NA,NA,1089.3168,NA,NA,7398.146667,21859.31786,NA,NA,15008.2875,36795.89486,NA,NA,NA,NA,NA
1081,469.7330657,469.7176909,469.758174,706.3945674,702.8290839,717.7433487,12,3,1,2,4,0,NA,NA,1280.136,NA,NA,NA,NA,820.3011111,630.1152,NA,NA,NA,NA,NA,NA,NA,763.2768,NA,NA,NA,NA,NA,NA,914.1325714,639.7248,NA,NA,1570.221714,1676.433,NA,NA,NA,NA,NA,NA
1082,472.7881612,472.7661273,472.7904489,706.5772877,705.5207039,714.3181741,66,10,10,4,10,0,350062.8902,239084.903,269243.0605,103916.7034,190541.4091,204668.5043,119133.4999,716311.1701,336762.1586,250560.365,204192.3429,192271.113,169734.0423,184579.5066,152865.282,216587.5095,87831.38974,171442.128,170007.639,211913.9416,80620.24752,95996.67063,188106.5472,57602.46027,100158.8674,69369.03983,206979.7745,102637.1403,79547.96295,159860.9545,NA,NA,NA,NA,NA
1083,494.2629114,494.2478095,494.2689939,708.0311661,705.5865512,710.9936576,16,4,7,2,1,0,48153.05571,NA,8224.27,NA,5001.1525,NA,NA,NA,7339.44375,NA,NA,52450.48686,NA,6845.0915,39074.32933,5486.508,4524.7215,22473.50467,2892.54375,NA,NA,NA,NA,NA,NA,NA,NA,1032.603429,NA,NA,NA,NA,NA,NA,NA
1084,500.249572,500.2467448,500.2783013,706.401884,705.2654566,711.0123319,9,5,1,2,0,0,NA,2954.665,NA,NA,NA,6064.901077,7049.098,9172.058571,7786.406571,NA,NA,NA,NA,NA,NA,6477.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,532.2958335,532.292812,532.2967345,707.9618014,707.6711125,708.4418831,11,2,7,0,2,0,NA,NA,NA,NA,2412.0096,NA,NA,NA,15301.17929,NA,3388.192571,NA,73895.96818,NA,35216.14568,185343.6303,140467.1755,27315.38033,NA,48039.80286,NA,NA,21792.456,NA,106063.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,549.7173495,549.7164409,549.719169,707.1357367,706.9872872,707.4336983,3,1,0,2,0,0,NA,NA,NA,1757.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
