PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
517,561.258807,561.257213,561.2642771,858.7511873,856.0133166,864.6438676,32,10,7,4,10,0,41298.85552,61605.60305,33161.68747,34721.544,16896.63671,31604.58867,37712.51505,63653.36364,81446.65455,68784.144,20145.08505,986.9316,30071.75822,26261.18737,NA,36059.95333,NA,42169.49545,NA,41885.71124,56353.54991,62306.72725,75058.66818,42350.5355,58305.084,55370.35143,126759.4074,49515.97304,68389.504,148259.7663,NA,NA,NA,NA,NA
518,464.1698341,464.1687512,464.170902,984.0358408,983.7971736,984.4654553,4,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1449.297455,NA,NA,NA,1594.5072,NA,NA,NA,NA,NA
519,799.3642308,799.3625387,799.3660617,692.274591,692.0665839,692.7031271,24,8,5,2,9,0,NA,15904.5744,11357.1744,10664.92389,NA,14837.2224,10602.8208,15764.42864,16113.508,15842.64545,6426.661053,NA,NA,6044.829778,NA,7721.052632,NA,8501.44075,5598.809429,NA,18544.4688,9555.795619,35564.62033,17065.2768,15961.125,16902.81733,21200.93486,NA,15118.42368,16194.9216,NA,NA,NA,NA,NA
520,330.098595,330.0921488,330.0992964,549.1573294,543.2128799,549.8861077,16,6,4,0,3,0,25609.51942,26812.29274,15390.58663,NA,16429.48636,NA,NA,27092.8944,17224.264,NA,NA,NA,NA,NA,NA,25143.5184,NA,10566.56818,25608.99429,14874.56162,NA,NA,NA,NA,8820.24,NA,8114.6208,NA,NA,1163.9,NA,NA,NA,NA,NA
521,573.3126204,573.3095192,573.3134952,651.2999746,650.9305151,654.6228986,27,9,4,3,10,0,19076.635,33268.42412,20372.43233,21287.76417,11413.82886,18977.06057,15099.4272,41697.68948,30287.89,NA,NA,NA,14160.08942,15563.29545,8014.544118,NA,9862.61,NA,NA,NA,20897.55448,22179.548,36943.4208,22334.95909,30458.74383,20910.42871,43400.3856,15248.70329,29169.513,41214.2016,NA,NA,NA,NA,NA
522,413.1241498,413.1230686,413.1250765,954.8565979,954.5838617,955.0929754,26,8,8,4,6,0,43339.35644,114410.0954,43305.61779,99806.65429,33622.06117,NA,NA,87962.49878,30528.10667,33470.51962,18722.9328,10995.13648,NA,13026.4992,11387.95304,10605.63789,NA,30724.20632,2310.312857,27752.8329,8073.159478,NA,9894.86781,9322.6848,NA,14866.11809,43944.79226,NA,11347.149,NA,NA,NA,NA,NA,NA
523,659.3136381,659.3102335,659.3142886,655.8546866,655.3937711,656.9112113,11,3,1,1,5,0,NA,21863.8992,NA,7542.1632,NA,NA,NA,NA,NA,13252.30909,NA,NA,NA,4688.795,NA,NA,NA,NA,NA,NA,NA,14023.152,NA,NA,33593.30504,16155.60033,NA,15664.3344,NA,20835.021,NA,NA,NA,NA,NA
524,526.3495063,526.3449877,526.3501357,789.7623442,787.249087,790.298224,9,1,4,2,1,1,NA,NA,NA,525.1725,NA,NA,NA,NA,NA,NA,63882.10133,NA,NA,NA,55634.6081,74073.05,NA,NA,NA,121994.9591,NA,NA,NA,NA,NA,NA,NA,23580.62242,NA,NA,NA,NA,29666.208,NA,NA
525,297.0645466,297.0631178,297.065096,624.2904369,623.8478548,628.4446204,22,7,8,4,2,0,136332.4167,52278.20524,47501.85455,NA,75492.29543,22676.5968,NA,57589.42105,69367.03181,NA,44670.35876,72166.77971,NA,NA,28392.1481,107069.9375,19413.4512,36507.91648,125903.1136,28092.17727,NA,13203.68067,NA,NA,19323.61829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,441.2336494,441.2326294,441.2367296,624.4321817,624.0958501,626.1667052,23,7,6,4,6,0,NA,40962.2928,14671.1136,11546.00909,NA,9812.388947,10783.73114,19511.22226,NA,9628.321333,NA,NA,20314.67435,11067.5136,NA,892.9196667,7028.739667,12887.308,4895.4048,NA,5299.179667,7362.622727,15109.224,NA,NA,NA,11264.5104,6051.694222,NA,9829.661619,NA,NA,NA,NA,NA
527,395.1150252,395.1135729,395.1154713,489.5928694,489.3933133,490.4733041,5,0,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390.6464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.235429,NA,NA,NA,NA,NA,NA,NA
528,605.2849592,605.2835265,605.2949944,866.111725,861.4731311,866.4103459,26,8,4,4,10,0,27767.54143,47612.136,26401.04182,25324.0416,NA,23968.4016,NA,43760.0592,63196.887,60720.3168,NA,NA,23486.32667,NA,NA,NA,16181.02273,29631.75533,NA,33952.22758,43407.95318,50377.03182,55828.32675,36141.85,52014.0192,557.3568,108916.3,37135.37895,57565.39173,123267.144,NA,NA,NA,NA,NA
529,317.0909105,317.0900853,317.0918873,319.6349414,316.3033738,325.3380371,20,5,7,4,4,0,NA,23388.3936,NA,NA,12617.79179,NA,NA,29340.68322,17764.7184,9967.859778,NA,15436.31818,15774.8448,9120.683667,5376.049,NA,NA,6283.567143,13976.77533,6482.3616,NA,NA,NA,NA,6029.3376,NA,5610.42925,6076.6992,2978.976,NA,NA,NA,NA,NA,NA
530,315.1443226,315.1256273,315.1630179,861.708276,860.5577407,862.8588113,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,753.2973852,753.2953799,753.3006031,863.1869358,862.7118939,863.6290917,10,5,5,0,0,0,5057.3952,NA,1546.12125,NA,1863.576,NA,NA,1383.096,1428.946,NA,NA,4155.048222,NA,6792.6144,NA,4758.8112,NA,2280.95,NA,3079.765333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,513.2375781,513.2363887,513.2409311,1428.474684,1423.979928,1435.267519,28,10,9,4,3,0,134089.7029,130770.7148,75470.54044,47654.964,54582.67738,68827.20793,22896.418,148864.1241,75254.33378,39764.10107,60822.37643,68238.3135,60075.468,62752.78385,43761.44507,102108.5745,NA,83124.25644,53112.02563,69229.43135,NA,NA,20014.86857,NA,15176.9904,NA,9309.143862,NA,NA,NA,NA,NA,NA,NA,NA
533,154.9402651,154.9315537,154.9740669,46.16763702,44.75501917,48.39977111,4,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821.541,1825.071125,1137.254333
534,242.9433144,242.9428708,242.9435438,46.81537146,46.43485077,47.39038106,21,7,7,1,6,0,81140.0304,NA,65913.6192,NA,84379.152,56828.4288,NA,47122.7328,65256.7344,79719.1824,40699.017,53208.3552,NA,48705.30078,NA,60809.5488,NA,43630.70258,59191.44567,54998.449,54638.42937,50999.52,53458.13,NA,NA,NA,44231.76133,NA,51915.1776,41712.94667,NA,NA,NA,NA,NA
535,602.8494284,602.8457526,602.862892,46.87274765,44.70561987,48.67047436,13,3,1,2,3,3,NA,NA,NA,4226.833714,NA,2461.191333,NA,NA,NA,1810.0368,NA,NA,NA,NA,NA,481.1664,NA,NA,NA,NA,NA,2613.1248,NA,NA,1506.501667,NA,2748.765,NA,NA,NA,393.9936,NA,3859.486625,1634.918182,NA
536,332.8980787,332.8754722,332.9217528,46.73958291,43.60157571,49.39238182,21,4,3,1,7,4,NA,NA,NA,492.2205,NA,727.584,NA,513.4272,NA,1404.3,NA,683.588,NA,NA,567.5582857,NA,2631.6576,NA,NA,NA,12388.17727,11625.44612,14841.58539,14770.89157,1164.707667,NA,NA,NA,962.3728571,16330.878,2328.2688,1786.9595,938.3088,NA,886.8288
537,466.8739697,466.8715752,466.8753257,47.09765117,44.70561987,48.0962028,13,3,2,2,2,3,NA,NA,NA,5830.2816,NA,4666.206,NA,2931.220154,NA,NA,NA,NA,NA,407.7216,NA,2840.0505,NA,NA,NA,NA,NA,NA,NA,621.3471429,NA,NA,6987.2975,NA,NA,NA,3672.0885,NA,480.6666667,NA,4688.7984
538,600.8531663,600.8510668,600.8650229,46.98561953,42.13367504,47.75918198,22,7,4,4,4,3,NA,380.952,NA,8385.516095,NA,7738.109286,6895.175,1876.2045,2799.942143,5301.7536,3189.7008,NA,NA,851.9465,NA,5127.181231,4504.679125,NA,NA,NA,NA,5846.9205,NA,NA,7583.079,NA,7875.675,NA,1618.767,NA,NA,9618.256286,10214.30447,NA,8661.774118
539,802.8139517,802.7762717,802.8192767,46.94452258,43.50193738,47.98011941,7,0,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611.771556,NA,2743.084,NA,1035.677,NA,NA,1266.408,NA,722.7409091,3670.1808,NA,NA,NA,NA,NA,NA
540,828.8194082,828.816519,828.8222973,47.33838904,47.23673481,47.44004327,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,867.8272612,867.8238575,867.8278032,47.01758495,45.00769717,47.37556347,3,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.48,1055.751556,437.8806667,NA,NA
542,899.8151501,899.7759544,899.8191993,47.06097977,43.15459036,47.9201493,11,2,2,1,5,0,NA,NA,NA,NA,NA,NA,421.511,NA,NA,558.7296,NA,NA,NA,407.0352,NA,NA,NA,671.397,NA,NA,1541.032143,NA,474.2234286,1504.651429,NA,1265.087857,NA,NA,1546.309,NA,NA,NA,NA,NA,NA
543,874.8024249,874.7993532,874.8150439,47.04303811,44.85199799,47.37556347,12,3,3,1,0,5,741.9984,NA,NA,NA,NA,1129.128,1611.315,NA,NA,NA,NA,1302.185111,NA,NA,NA,NA,1292.4912,NA,833.1508571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581.271579,2334.597556,1236.086333,1509.3936,1948.6896
544,1095.795222,1095.792059,1095.799548,47.09871655,46.84501935,47.29108142,6,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638.2195,NA,NA,1185.84,1489.926286,NA,1449.084222,1625.810857,NA,1689.4765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,473.2027333,473.1814266,473.2154875,712.7287592,712.2413281,720.7547469,21,7,8,4,2,0,93171.11818,NA,34507.164,NA,45498.26895,18818.60957,NA,29335.41106,27298.8144,8674.614,53049.7968,84854.8272,NA,91655.62727,94474.67973,91383.864,37681.52933,67111.77678,NA,41073.4896,NA,NA,NA,NA,NA,512.94,NA,NA,413.8992,NA,NA,NA,NA,NA,NA
546,591.1961214,591.1951395,591.1972534,598.5181648,598.1725365,598.9383033,18,7,1,2,8,0,NA,62005.40455,28138.88817,NA,NA,21432.24524,20381.50477,55054.61619,46755.5841,55831.75883,NA,NA,NA,NA,NA,NA,NA,NA,32322.36543,NA,NA,12300.398,22577.81505,21186.52086,46462.85775,23654.60475,37063.63636,NA,22166.6016,38640.10035,NA,NA,NA,NA,NA
547,513.2373465,513.2367082,513.2384214,1459.735461,1459.179518,1461.485598,10,5,5,0,0,0,230991.8256,161875.8753,NA,90222.00316,NA,103252.3267,NA,231293.4081,NA,NA,NA,NA,NA,95853.7008,NA,188877.6636,NA,126257.1024,103446.5325,112575.0378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,513.2914688,513.2902949,513.2941283,665.523436,663.0406928,666.0456801,34,10,9,4,10,0,42791.215,82013.40167,62718.57725,29565.86733,44018.1456,76491.48713,36243.89067,84320.64409,54327.81992,54619.547,34916.88543,12482.4244,NA,34609.88636,30209.1975,15590.75,15970.06024,36159.05717,44372.51722,30227.84209,34969.54091,35130.3499,79279.06575,26677.56848,23679.936,30648.01358,62807.84509,23233.06967,35737.11067,64411.79545,NA,NA,NA,NA,NA
549,618.3421392,618.3415222,618.344491,664.6660469,664.3282466,664.9676858,10,3,2,0,5,0,NA,6669.787333,NA,4517.132571,NA,NA,NA,NA,NA,7323.675789,NA,NA,NA,NA,NA,NA,NA,3664.495455,4177.711,NA,5366.439789,5341.357231,NA,NA,7526.176889,NA,10247.2656,2823.379429,NA,NA,NA,NA,NA,NA,NA
550,563.2377092,563.2363853,563.2384826,719.9705618,719.6668198,720.2669374,13,5,2,0,6,0,NA,NA,15000.85571,24902.58733,NA,22992.38914,NA,21990.8832,NA,22540.75048,NA,NA,NA,3641.352,5126.192421,NA,NA,NA,NA,NA,NA,NA,28701.21113,30924.01684,18277.63838,27502.59838,NA,12221.92235,18348.93,NA,NA,NA,NA,NA,NA
551,243.1602388,243.1596906,243.1605637,914.16266,913.8989562,914.4331911,12,0,8,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13436.63139,NA,26192.74143,17810.48756,30530.4405,18846.60955,12657.72211,NA,23345.71725,32366.10733,NA,NA,NA,NA,NA,30461.22991,NA,NA,NA,NA,NA,17429.9579,NA,NA,5512.3616
552,267.1032344,267.101821,267.1283774,915.7843851,915.2247698,917.4494446,7,2,1,3,1,0,NA,1023.885,1092.642667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.7348571,NA,NA,NA,NA,NA,NA,1123.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,299.1287291,299.128282,299.1292237,915.6462629,915.408845,915.8066773,7,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18157.3392,13304.17555,NA,18050.26148,23573.07179,NA,NA,10769.4753,22835.94733,11468.669,NA,NA,NA,NA,NA
554,399.1708545,399.1702049,399.1831985,860.9408836,856.6876698,861.5460799,8,0,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690.573333,2032.092,NA,NA,1886.599429,1907.320333,NA,1657.495,NA,NA,NA,1283.755,NA,NA,NA,NA,NA,NA
555,487.0890256,487.0849408,487.0902494,861.2949705,860.6741486,861.5978668,10,1,6,2,1,0,NA,NA,NA,NA,NA,NA,1492.088667,NA,NA,NA,2374.944,8977.4256,2575.0615,NA,NA,NA,575.1473333,3499.027294,14211.912,NA,NA,NA,NA,1084.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,649.3110117,649.3096077,649.311903,872.57175,872.3021756,872.9729035,21,4,4,3,10,0,NA,NA,NA,NA,NA,NA,18966.37892,31510.91504,43133.83636,42886.45467,10795.0128,NA,NA,NA,NA,16368.906,NA,NA,21009.02296,24717.44426,29526.1824,31724.8055,36443.46653,23780.84482,36969.85086,31805.0304,80826.3456,26363.9376,43046.19164,88839.3792,NA,NA,NA,NA,NA
557,297.1011663,297.100403,297.1018629,739.0140243,738.742498,739.3451421,26,8,5,3,10,0,25340.49838,71635.4496,27541.42476,18008.61652,NA,NA,27511.51364,55432.9776,44570.6976,36922.3525,NA,NA,23215.02887,NA,NA,14604.8,NA,19903.5408,27240.40086,28506.95009,31821.19091,37677.641,40177.66818,30655.83248,57293.1216,40708.3248,55336.03238,39595.63182,35660.02273,87330.30771,NA,NA,NA,NA,NA
558,513.2114597,513.206883,513.2160364,738.4022072,735.8313355,740.9730789,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,561.2548538,561.2530555,561.2558634,737.0184513,736.3625016,737.4668828,19,6,8,4,1,0,79476.10455,NA,30644.328,NA,34647.13981,NA,NA,26218.53853,21598.288,7533.651,44233.37642,64656.39933,NA,75246.71467,76230.15495,70539.281,28734.61364,51493.67181,NA,35343.128,NA,4181.4715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,415.1033825,415.1026087,415.104084,923.3681617,918.4891391,923.6761081,19,7,8,3,1,0,87369.7968,NA,34989.40317,29693.01217,81790.66433,NA,20115.05733,33986.54842,19461.668,NA,36350.56742,50604.0095,NA,72486.40867,51971.3515,79412.49409,26050.88643,64501.20133,NA,45531.6576,NA,NA,NA,NA,NA,1370.111429,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,440.8880493,440.8591589,440.8891752,45.70735851,42.42311151,47.3769217,46,10,9,4,8,2,32896.643,22224.2592,22042.91106,4092.2265,24921.62824,12647.83213,3214.264889,14988.57553,20302.32,25217.94567,7053.644571,5621.07,7004.031667,7637.168182,1942.2704,11893.06143,6270.525,6928.391355,NA,11334.50186,10369.4448,3316.132571,1540.381333,5865.288,NA,1379.3625,7397.407059,NA,8089.369412,6559.56,1098.743429,NA,NA,988.38,NA
562,520.8335511,520.8296264,520.8585898,45.19315904,41.84134475,45.83815244,16,2,4,2,5,0,NA,NA,767.3952,3288.223,NA,NA,NA,NA,NA,NA,873.9145,NA,NA,NA,NA,3560.258,1875.2448,NA,NA,1169.231143,1251.907765,NA,1232.654667,1527.9264,NA,NA,3790.602,1020.768308,NA,NA,NA,NA,NA,NA,NA
563,424.9098058,424.8817439,424.9124969,45.54948203,42.54757442,49.4199648,32,5,7,1,6,3,10748.95108,5669.961647,NA,2511.383273,6081.7035,NA,NA,2441.682889,NA,NA,NA,2129.523,NA,7709.6448,7113.1632,1682.277273,6431.913636,8012.941667,NA,6971.7648,NA,925.9536,7675.3248,683.6544,NA,NA,4841.8656,5413.739,5189.106857,NA,433.1184,NA,NA,650.7072,409.7808
564,444.8691971,444.8575673,444.882612,45.14758532,43.4251264,47.00342151,14,2,4,3,4,0,NA,NA,NA,NA,NA,NA,629.2657778,3428.235,NA,NA,NA,2165.446286,NA,NA,1504.1215,2996.8224,2400.3408,NA,NA,NA,910.2253333,1978.1,1336.815,NA,NA,NA,NA,763.889,NA,NA,NA,NA,NA,NA,NA
565,555.8693985,555.8429193,555.8731208,45.11370761,43.78700239,45.94538614,9,1,5,1,2,0,NA,723.6189091,NA,NA,NA,NA,NA,NA,NA,NA,759.1584,980.8656,623.2915556,NA,NA,774.2592,NA,NA,NA,992.5757143,NA,NA,969.8832,NA,NA,NA,NA,NA,903.9268235,NA,NA,NA,NA,NA,NA
566,749.381559,749.3797475,749.417679,677.8239155,677.4430164,685.6719175,29,8,7,3,9,0,5602.19275,33437.41508,11639.08643,1511.588308,NA,NA,12051.8112,15349.6495,4980.5575,15135.02267,9517.585304,NA,22016.66557,8029.71,7696.8545,NA,NA,14705.02552,13105.4352,15997.48086,13728.42105,14803.178,21595.5168,NA,40088.44091,15293.08052,17855.75675,20545.26853,27562.30455,20159.50044,NA,NA,NA,NA,NA
567,591.3234144,591.3215412,591.324343,610.9100048,610.3009268,611.4645483,14,2,7,3,2,0,NA,NA,NA,NA,1394.203385,NA,NA,8783.443789,NA,NA,NA,NA,7171.727158,10399.96537,16797.37727,12934.17655,8634.672381,13821.3504,NA,9853.08487,NA,NA,6331.5895,NA,3969.179059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,433.1387168,433.1364671,433.1731302,543.5981888,542.8590762,550.4181833,11,3,4,2,2,0,NA,NA,NA,6586.739048,1844.3568,NA,NA,11025.29495,NA,NA,NA,10006.66113,869.5843333,NA,NA,8740.563429,NA,NA,1336.977333,NA,NA,NA,8225.253647,NA,NA,NA,NA,NA,NA,5246.6505,NA,NA,NA,NA,NA
569,266.0892963,266.0878427,266.0899961,136.3858684,129.9729762,142.7196814,33,10,9,4,9,0,56302.56279,45048.54652,49531.3104,15853.09644,44045.30077,35107.9872,33068.68714,31776.28675,50965.43046,40463.499,51345.45655,77272.14621,NA,45167.68643,42716.94637,66700.95071,37554.75481,1038.5232,90673.95579,101663.5036,30278.36429,31707.50857,51097.05643,39743.72838,36501.84557,32736.4752,32529.15096,28677.87235,31439.27529,NA,NA,NA,NA,NA,NA
570,325.0926069,325.0923074,325.0932624,434.8322968,434.4825092,435.2111093,5,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8859.252,14038.2528,NA,29482.37391,28682.42246,NA,14304.92333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,325.1326941,325.1086168,325.1331137,885.9818442,878.5071457,886.1849523,6,0,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.6032,NA,6580.718632,NA,NA,7414.4928,6577.531625,10612.75589,6053.727273,NA,NA,NA,NA,NA,NA,NA
572,343.1185246,343.1181064,343.1190759,886.7274393,886.2842932,887.1458436,12,4,8,0,0,0,120802.968,NA,34384.52614,NA,62490.5424,NA,NA,62399.81869,NA,NA,69921.54103,96418.85465,NA,110992.9392,99665.9664,88748.47884,49838.79469,59853.13929,NA,45029.2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,403.1886789,403.1739765,403.1898684,885.9328024,879.097749,886.8713162,20,3,6,3,3,3,NA,2807.335111,NA,NA,2861.811429,NA,NA,NA,1427.712,NA,4125.045455,NA,NA,6104.342421,5137.431818,NA,3775.8864,6445.595429,NA,2964.9935,NA,NA,NA,615.7008,4516.512,NA,NA,NA,NA,2487.958333,7130.3232,NA,NA,3018.67725,4492.324375
574,425.1850045,425.1844234,425.1858394,1339.727856,1338.932661,1342.699291,8,5,3,0,0,0,213927.3816,168704.9453,NA,61111.42213,NA,100793.7216,NA,173705.5774,NA,NA,NA,81063.06557,NA,NA,NA,NA,NA,NA,104839.2787,125632.1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,309.1013974,309.1005586,309.1021914,949.8307394,949.3671432,950.3974597,21,8,8,4,1,0,62162.57975,31986.9264,15687.09409,NA,21373.1232,18179.02727,NA,24695.36364,28687.48243,6555.567625,25341.888,34470.55455,NA,18658.67026,13780.1664,35831.63642,NA,21369.52367,26537.5968,16712.00776,NA,NA,5775.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,487.2670277,487.2320665,487.2698556,950.2529422,950.1190526,950.5444236,5,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.967111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.7977143,NA,1421.459091,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,665.3058733,665.3045399,665.308418,831.5229364,831.2174075,831.8903163,21,6,3,4,8,0,NA,18345.17183,17405.93457,10893.168,NA,NA,NA,19793.91682,22931.2512,44033.62917,NA,NA,10426.81305,NA,NA,NA,NA,NA,21352.96722,16236.792,15614.09509,27425.7984,14945.91026,NA,44426.5536,14721.49867,42463.4496,NA,55732.72727,47832.629,NA,NA,NA,NA,NA
578,649.3116147,649.3095265,649.3136005,911.2721191,911.0135928,911.5349508,7,1,0,0,6,0,NA,7063.562105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13272.21652,NA,2190.872727,15085.58636,NA,18730.64981,NA,22335.87581,19563.91629,NA,NA,NA,NA,NA
579,403.1186908,403.1178286,403.1195445,1051.356341,1050.788197,1051.994894,9,1,1,0,3,4,NA,NA,897.8112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2525.952,NA,NA,NA,NA,NA,NA,2312.577857,797.464,NA,1248.5616,NA,NA,NA,NA,NA,3367.35575,NA,1541.032143,3991.798957,4829.442
580,623.365576,623.3644376,623.3676115,918.3886734,918.0639166,918.640265,21,7,7,3,4,0,38389.91133,31775.06609,26449.01861,NA,24800.31657,24830.52,NA,53632.72108,NA,33590.63636,NA,16642.8585,25200.29776,25557.33983,17313.25809,NA,NA,34652.44091,20607.59348,30864.85357,NA,NA,NA,NA,27460.883,16446.54333,NA,18100.5521,20104.98835,NA,NA,NA,NA,NA,NA
581,134.8941953,134.8650216,134.8951618,55.35847839,54.75569046,55.89511522,11,1,2,2,3,2,NA,NA,NA,NA,1207.946667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10320.81684,4847.505474,NA,NA,NA,NA,NA,NA,NA,785.1653333,772.2,NA,1517.6304,NA,NA,16837.20152,NA,807.8928,NA
582,150.9748207,150.9738775,150.9752358,55.73125346,55.08461981,58.87194183,10,0,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.4803333,NA,768.88,1130.998857,NA,1009.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.601778,NA,NA,NA,1125.977143,NA,1442.439111,1641.1824
583,197.8077319,197.8074822,197.8080821,56.18188386,52.28419596,59.74512742,36,10,9,4,8,5,43988.78248,38120.22533,39739.66042,37486.14011,43104.01617,46820.1039,24065.68025,45602.3568,27865.7808,41629.32727,NA,43571.2992,39725.811,38861.30353,30438.408,47271.31936,18825.50343,11717.8685,29104.35913,32690.99059,37837.57235,NA,46117.93619,48096.42591,47458.16192,37991.41948,43001.08029,39555.82273,NA,46443.49033,33439.95771,40019.14783,35230.8528,37618.61937,30310.98084
584,162.8395848,162.838477,162.841032,55.78905663,51.23410549,58.24845186,43,10,8,4,5,5,8222.389143,15500.2848,18276.89247,16858.6704,14046.65954,27205.612,14756.02691,39846.87176,19842.08636,25012.732,6888.041333,21216.87273,NA,17980.9344,4180.166286,NA,8240.575,5948.5225,11253.99643,11626.2432,16276.16589,18042.7104,9814.204,NA,13160.51289,NA,23393.8848,NA,NA,NA,13152.40062,9000.7632,12640.7424,11982.73475,11642.43782
585,219.8994288,219.8986744,219.89976,55.66665652,55.08461981,56.02758359,6,1,0,2,2,1,NA,NA,NA,NA,NA,NA,1394.855111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540.132,NA,NA,NA,NA,1905.315765,NA,NA,2083.224,NA,NA,NA
586,268.8002119,268.7991074,268.8025309,55.23103882,54.80497449,55.58984312,7,0,3,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873.0545455,NA,NA,NA,953.4096,534.0670769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.1863636,NA,NA,1229.223,1124.487
587,352.1117775,352.1105826,352.112277,572.0815813,570.7470915,572.5452461,12,5,5,2,0,0,18200.18733,NA,NA,NA,2339.9376,8657.5632,NA,20787.664,15123.4512,NA,NA,NA,11432.6784,7884.389913,NA,17601.39,NA,8196.643571,19595.3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
